file_name,longitude,latitude,timestamp
wobbler_0.avi,61.14984908861721,51.53479159659149,2024-07-02 11:12:59
wobbler_1.avi,61.14975575080063,51.53479338611029,2024-07-02 11:13:02
wobbler_2.avi,61.1496593384509,51.534783593838256,2024-07-02 11:13:05
wobbler_3.avi,61.14958076901519,51.53477025885448,2024-07-02 11:13:07
wobbler_4.avi,61.149494482578525,51.53475493235532,2024-07-02 11:13:09
wobbler_5.avi,61.14941245272532,51.53474663523406,2024-07-02 11:13:11
wobbler_6.avi,61.149323759240346,51.53473669720748,2024-07-02 11:13:13
wobbler_7.avi,61.14923840048343,51.53474259228712,2024-07-02 11:13:15
wobbler_8.avi,61.149153818749916,51.53474941089305,2024-07-02 11:13:17
wobbler_9.avi,61.149099475466045,51.534774543978656,2024-07-02 11:13:17
wobbler_10.avi,61.14907019324253,51.53474769007188,2024-07-02 11:13:19
wobbler_11.avi,61.14896241977362,51.534738923404184,2024-07-02 11:14:24
wobbler_12.avi,61.148922720747784,51.53473657914968,2024-07-02 11:14:24
wobbler_13.avi,61.1488308038377,51.53472957646254,2024-07-02 11:13:23
wobbler_14.avi,61.14872946099185,51.534730088277634,2024-07-02 11:13:26
wobbler_15.avi,61.14863567350672,51.53472495699686,2024-07-02 11:13:27
wobbler_16.avi,61.148560694116654,51.534735462086914,2024-07-02 11:13:29
wobbler_17.avi,61.148475518020085,51.53472313064155,2024-07-02 11:13:30
wobbler_18.avi,61.14839914970441,51.53471936854388,2024-07-02 11:13:31
wobbler_19.avi,61.148316074648086,51.53471436480469,2024-07-02 11:13:32
wobbler_20.avi,61.14822910139049,51.53471585811348,2024-07-02 11:13:34
wobbler_21.avi,61.14815598877766,51.53471902609471,2024-07-02 11:13:35
wobbler_22.avi,61.148060489358826,51.53473556234302,2024-07-02 11:13:38
wobbler_23.avi,61.14800536983882,51.534743545221346,2024-07-02 11:13:38
wobbler_24.avi,61.147927897177226,51.53472897366529,2024-07-02 11:13:41
wobbler_25.avi,61.14781250351142,51.53470790736505,2024-07-02 11:14:00
wobbler_26.avi,61.1478052155287,51.534676550998505,2024-07-02 11:14:00
wobbler_27.avi,61.147907991880935,51.53468009598962,2024-07-02 11:14:04
wobbler_28.avi,61.14797626093849,51.534698173853535,2024-07-02 11:14:07
wobbler_29.avi,61.148093448281195,51.534687381832306,2024-07-02 11:14:08
wobbler_30.avi,61.14816638447161,51.53467706911169,2024-07-02 11:14:10
wobbler_31.avi,61.148240008564564,51.53466716675047,2024-07-02 11:14:11
wobbler_32.avi,61.148330196250484,51.53466553075094,2024-07-02 11:14:13
wobbler_33.avi,61.14842792469773,51.5346720522193,2024-07-02 11:14:14
wobbler_34.avi,61.14849932102914,51.53467153007147,2024-07-02 11:14:16
wobbler_35.avi,61.148589215376965,51.53467105678998,2024-07-02 11:14:18
wobbler_36.avi,61.14868210080414,51.53467105962336,2024-07-02 11:14:19
wobbler_37.avi,61.14875295910738,51.53468051153552,2024-07-02 11:14:21
wobbler_38.avi,61.14885420645425,51.53468566445446,2024-07-02 11:14:22
wobbler_39.avi,61.148935670827996,51.53467752748114,2024-07-02 11:14:27
wobbler_40.avi,61.14902507386007,51.534681907962934,2024-07-02 11:14:29
wobbler_41.avi,61.149115253437856,51.534676107518315,2024-07-02 11:14:30
wobbler_42.avi,61.14921415322716,51.534679359558595,2024-07-02 11:14:32
wobbler_43.avi,61.149297087204786,51.534679922370124,2024-07-02 11:14:33
wobbler_44.avi,61.14937259218998,51.53468055189237,2024-07-02 11:14:34
wobbler_45.avi,61.149463359718084,51.534687041091864,2024-07-02 11:14:35
wobbler_46.avi,61.14954682795489,51.53470185682698,2024-07-02 11:14:37
wobbler_47.avi,61.14964835790168,51.534718481761054,2024-07-02 11:14:39
wobbler_48.avi,61.149740794207446,51.53473211909445,2024-07-02 11:14:40
wobbler_49.avi,61.14982336208037,51.53473662385217,2024-07-02 11:14:41
wobbler_50.avi,61.14997918323642,51.53472599711769,2024-07-02 11:14:50
wobbler_51.avi,61.14988449814299,51.53472028868671,2024-07-02 11:14:50
wobbler_52.avi,61.14991312261954,51.53462993715211,2024-07-02 11:16:47
wobbler_53.avi,61.14988010191125,51.534678863217515,2024-07-02 11:15:09
wobbler_54.avi,61.14966731237358,51.534666827281185,2024-07-02 11:15:12
wobbler_55.avi,61.14958664720238,51.5346544711802,2024-07-02 11:15:13
wobbler_56.avi,61.149506889826334,51.534641244264236,2024-07-02 11:15:15
wobbler_57.avi,61.1494132301891,51.53463323089709,2024-07-02 11:15:17
wobbler_58.avi,61.1493232119941,51.53462959283934,2024-07-02 11:15:19
wobbler_59.avi,61.149216157432576,51.53462615545569,2024-07-02 11:15:21
wobbler_60.avi,61.149128832689094,51.534630681420886,2024-07-02 11:15:23
wobbler_61.avi,61.149005814946946,51.53462980716401,2024-07-02 11:15:27
wobbler_62.avi,61.14887709642886,51.53462494212207,2024-07-02 11:15:28
wobbler_63.avi,61.148789385798786,51.53462230932187,2024-07-02 11:15:30
wobbler_64.avi,61.14870499573495,51.534617078988525,2024-07-02 11:15:32
wobbler_65.avi,61.148610149417834,51.53461765035206,2024-07-02 11:15:34
wobbler_66.avi,61.14852810190671,51.53461549866032,2024-07-02 11:15:36
wobbler_67.avi,61.148439055676086,51.53461811947308,2024-07-02 11:15:37
wobbler_68.avi,61.14836417138184,51.53461833011507,2024-07-02 11:15:39
wobbler_69.avi,61.14828301502421,51.53461929261029,2024-07-02 11:15:40
wobbler_70.avi,61.148202000738685,51.53462188036843,2024-07-02 11:15:42
wobbler_71.avi,61.14811585472094,51.53463243312262,2024-07-02 11:15:44
wobbler_72.avi,61.148033647845196,51.53463910752586,2024-07-02 11:15:45
wobbler_73.avi,61.14795396057763,51.53463669595387,2024-07-02 11:15:47
wobbler_74.avi,61.147856224029304,51.534624001531704,2024-07-02 11:15:56
wobbler_75.avi,61.14782077515555,51.53462479227999,2024-07-02 11:15:56
wobbler_76.avi,61.14783128432188,51.53457717944257,2024-07-02 11:16:03
wobbler_77.avi,61.14792681568175,51.53458839287694,2024-07-02 11:16:04
wobbler_78.avi,61.14802164452169,51.534589173021885,2024-07-02 11:16:07
wobbler_79.avi,61.14809386475489,51.53457819060444,2024-07-02 11:16:09
wobbler_80.avi,61.14819293850664,51.53457437967349,2024-07-02 11:16:11
wobbler_81.avi,61.14828340282802,51.5345653230182,2024-07-02 11:16:12
wobbler_82.avi,61.14835894191242,51.53455249348192,2024-07-02 11:16:13
wobbler_83.avi,61.14843909009518,51.534563153457405,2024-07-02 11:16:15
wobbler_84.avi,61.14852718372594,51.534559548692265,2024-07-02 11:16:17
wobbler_85.avi,61.14867717080128,51.534561448505784,2024-07-02 11:16:22
wobbler_86.avi,61.148818147173586,51.534563203559536,2024-07-02 11:16:24
wobbler_87.avi,61.1488995961415,51.53456876095379,2024-07-02 11:16:26
wobbler_88.avi,61.148987512191084,51.53457071260999,2024-07-02 11:16:28
wobbler_89.avi,61.149065609904724,51.534569260009015,2024-07-02 11:16:30
wobbler_90.avi,61.14914099528568,51.534571641516166,2024-07-02 11:16:32
wobbler_91.avi,61.149229873406924,51.534571648249475,2024-07-02 11:16:34
wobbler_92.avi,61.14931413496031,51.534571961763994,2024-07-02 11:16:36
wobbler_93.avi,61.14939261570221,51.53457517886262,2024-07-02 11:16:37
wobbler_94.avi,61.149492757433194,51.53458305697506,2024-07-02 11:16:39
wobbler_95.avi,61.14957009353254,51.53459706098341,2024-07-02 11:16:41
wobbler_96.avi,61.149656083537565,51.53460746506138,2024-07-02 11:16:42
wobbler_97.avi,61.14973476878088,51.53461761100716,2024-07-02 11:16:44
wobbler_98.avi,61.14983166921202,51.534625771997945,2024-07-02 11:16:46
wobbler_99.avi,61.149893454126904,51.53454307364587,2024-07-02 11:18:33
wobbler_100.avi,61.149783465087026,51.534566304968365,2024-07-02 11:16:56
wobbler_101.avi,61.14970747538688,51.53455939505591,2024-07-02 11:16:58
wobbler_102.avi,61.1496276188854,51.53454954917616,2024-07-02 11:16:59
wobbler_103.avi,61.14953438505535,51.53453335994662,2024-07-02 11:17:00
wobbler_104.avi,61.149451734752674,51.53452180236567,2024-07-02 11:17:02
wobbler_105.avi,61.1493569283571,51.534515160002485,2024-07-02 11:17:03
wobbler_106.avi,61.14928428758248,51.53451866785162,2024-07-02 11:17:04
wobbler_107.avi,61.1491987756552,51.53451832444335,2024-07-02 11:17:06
wobbler_108.avi,61.14911959889916,51.534519790272924,2024-07-02 11:17:08
wobbler_109.avi,61.14903974433571,51.53451868272352,2024-07-02 11:17:09
wobbler_110.avi,61.14896302547514,51.53451321556545,2024-07-02 11:17:11
wobbler_111.avi,61.14885989045569,51.53451182922026,2024-07-02 11:17:13
wobbler_112.avi,61.14877117422335,51.5345045145959,2024-07-02 11:17:15
wobbler_113.avi,61.14869070165348,51.53450418207584,2024-07-02 11:17:17
wobbler_114.avi,61.14859458800056,51.53450523951192,2024-07-02 11:17:19
wobbler_115.avi,61.14851954979805,51.53451446225511,2024-07-02 11:17:23
wobbler_116.avi,61.148425545693534,51.53451168618768,2024-07-02 11:17:24
wobbler_117.avi,61.14835294649654,51.53451447765069,2024-07-02 11:17:26
wobbler_118.avi,61.14826449294971,51.5345225863251,2024-07-02 11:17:28
wobbler_119.avi,61.14818184572829,51.534523023167765,2024-07-02 11:17:31
wobbler_120.avi,61.148105355625376,51.53452925367174,2024-07-02 11:17:32
wobbler_121.avi,61.148022958929594,51.53454128615879,2024-07-02 11:17:34
wobbler_122.avi,61.1479429420408,51.534537692956235,2024-07-02 11:17:36
wobbler_123.avi,61.14783565360327,51.53453513957993,2024-07-02 11:17:44
wobbler_124.avi,61.1478301070175,51.53453498186323,2024-07-02 11:17:44
wobbler_125.avi,61.14780884883153,51.53450104816875,2024-07-02 11:17:45
wobbler_126.avi,61.147848695067395,51.534464803624125,2024-07-02 11:17:54
wobbler_127.avi,61.147998598592224,51.53447669929675,2024-07-02 11:17:56
wobbler_128.avi,61.14805154301017,51.53447050675535,2024-07-02 11:17:56
wobbler_129.avi,61.14813952695733,51.53445669212582,2024-07-02 11:17:58
wobbler_130.avi,61.148229531780785,51.5344491126381,2024-07-02 11:18:00
wobbler_131.avi,61.14831131624371,51.534437935643034,2024-07-02 11:18:01
wobbler_132.avi,61.14839088705457,51.534440887819635,2024-07-02 11:18:02
wobbler_133.avi,61.14848043769745,51.53444306026476,2024-07-02 11:18:03
wobbler_134.avi,61.14856109506929,51.53445049726557,2024-07-02 11:18:04
wobbler_135.avi,61.14864625894224,51.534451892277716,2024-07-02 11:18:06
wobbler_136.avi,61.14872448327823,51.53445430632996,2024-07-02 11:18:07
wobbler_137.avi,61.148807391384544,51.5344564943832,2024-07-02 11:18:08
wobbler_138.avi,61.1488942675965,51.5344599512134,2024-07-02 11:18:11
wobbler_139.avi,61.14898980143661,51.53446340062132,2024-07-02 11:18:12
wobbler_140.avi,61.14906775401898,51.534459991709646,2024-07-02 11:18:13
wobbler_141.avi,61.149151532141566,51.534466074457804,2024-07-02 11:18:14
wobbler_142.avi,61.14923294577102,51.53446654015051,2024-07-02 11:18:15
wobbler_143.avi,61.1493241802325,51.534460938726326,2024-07-02 11:18:17
wobbler_144.avi,61.149407864369664,51.53446761902986,2024-07-02 11:18:18
wobbler_145.avi,61.14949296844928,51.53447409266272,2024-07-02 11:18:19
wobbler_146.avi,61.14956638505391,51.534486243832255,2024-07-02 11:18:20
wobbler_147.avi,61.14965394719656,51.53450243642148,2024-07-02 11:18:21
wobbler_148.avi,61.14973626106555,51.534511760482744,2024-07-02 11:18:23
wobbler_149.avi,61.14982486930124,51.53451380202415,2024-07-02 11:18:24
wobbler_150.avi,61.14990720679861,51.53451731666875,2024-07-02 11:18:33
wobbler_151.avi,61.14990909656831,51.534457784172794,2024-07-02 11:18:38
wobbler_152.avi,61.14978816101361,51.53445798924498,2024-07-02 11:18:39
wobbler_153.avi,61.14969305946522,51.53444915196216,2024-07-02 11:18:40
wobbler_154.avi,61.14956401732621,51.5344362343518,2024-07-02 11:18:49
wobbler_155.avi,61.14956208230093,51.53443287277215,2024-07-02 11:18:49
wobbler_156.avi,61.14952560366621,51.53442801640667,2024-07-02 11:18:49
wobbler_157.avi,61.149450048377034,51.53442049445057,2024-07-02 11:18:51
wobbler_158.avi,61.14930951063449,51.53441272595903,2024-07-02 11:18:54
wobbler_159.avi,61.149239773105876,51.53441595780446,2024-07-02 11:18:57
wobbler_160.avi,61.14914615927132,51.5344170448222,2024-07-02 11:19:00
wobbler_161.avi,61.14906141790667,51.53441728503709,2024-07-02 11:19:02
wobbler_162.avi,61.14897251217921,51.53441137840762,2024-07-02 11:19:04
wobbler_163.avi,61.148888573935544,51.53441244909643,2024-07-02 11:19:06
wobbler_164.avi,61.14878757311951,51.53440773726402,2024-07-02 11:19:08
wobbler_165.avi,61.14869263489653,51.53440480624065,2024-07-02 11:19:11
wobbler_166.avi,61.14861324212664,51.53440511768805,2024-07-02 11:19:13
wobbler_167.avi,61.14853451784197,51.53440389328643,2024-07-02 11:19:14
wobbler_168.avi,61.148445011379145,51.53440842706627,2024-07-02 11:19:17
wobbler_169.avi,61.14835756946569,51.53439637323612,2024-07-02 11:19:19
wobbler_170.avi,61.1482727595932,51.53440675458073,2024-07-02 11:19:21
wobbler_171.avi,61.14820644970647,51.534409553199716,2024-07-02 11:19:23
wobbler_172.avi,61.148120805125096,51.53440259822208,2024-07-02 11:19:25
wobbler_173.avi,61.14803957954261,51.53441123021827,2024-07-02 11:19:28
wobbler_174.avi,61.14788486449137,51.53440166720501,2024-07-02 11:19:38
wobbler_175.avi,61.14786108507511,51.53439850460571,2024-07-02 11:19:38
